SOLVER,BENCHMARK,DESC,STATUS
ZipRewrite,list/concat_assoc_1var_8occ/5,,SOLVED
ZipRewrite,list/concat_assoc_1var_8occ/6,,SOLVED
ZipRewrite,list/concat_assoc_1var_8occ/7,,FAILED
ZipRewrite,list/concat_assoc_1var_8occ/8,,SOLVED
ZipRewrite,list/concat_assoc_1var_8occ/9,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/0,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/1,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/10,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/11,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/12,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/13,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/14,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/15,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/16,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/17,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/18,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/19,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/2,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/20,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/21,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/22,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/23,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/24,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/25,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/26,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/27,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/28,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/29,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/3,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/30,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/31,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/32,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/33,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/34,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/35,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/36,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/37,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/38,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/39,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/4,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/40,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/41,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/42,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/43,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/44,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/45,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/46,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/47,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/48,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/49,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/5,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/6,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/7,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/8,,SOLVED
ZipRewrite,list/concat_assoc_1var_5occ/9,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/0,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/1,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/10,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/11,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/12,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/13,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/14,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/15,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/16,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/17,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/18,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/19,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/2,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/20,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/21,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/22,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/23,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/24,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/25,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/26,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/27,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/3,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/4,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/5,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/6,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/7,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/8,,SOLVED
ZipRewrite,list/pref_1var_3_5occ/9,,SOLVED
ZipRewrite,list/concat_assoc_2var_4occ/0,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/0,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/1,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/10,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/11,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/12,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/13,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/14,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/15,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/16,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/17,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/18,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/19,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/2,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/20,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/21,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/22,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/23,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/24,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/25,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/26,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/27,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/28,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/29,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/3,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/30,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/31,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/32,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/33,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/34,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/35,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/36,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/37,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/38,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/39,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/4,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/40,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/41,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/42,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/43,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/44,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/45,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/46,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/47,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/48,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/49,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/5,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/6,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/7,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/8,,SOLVED
ZipRewrite,list/concat_assoc_1var_7occ/9,,SOLVED
ZipRewrite,list/concat_assoc_3var_3occ/0,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/0,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/1,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/10,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/11,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/12,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/13,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/14,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/15,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/16,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/17,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/18,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/19,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/2,,FAILED
ZipRewrite,list/concat_assoc_1var_9occ/20,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/21,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/22,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/23,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/24,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/25,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/26,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/27,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/28,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/29,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/3,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/30,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/31,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/32,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/33,,FAILED
ZipRewrite,list/concat_assoc_1var_9occ/34,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/35,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/36,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/37,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/38,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/39,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/4,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/40,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/41,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/42,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/43,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/44,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/45,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/46,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/47,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/48,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/49,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/5,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/6,,FAILED
ZipRewrite,list/concat_assoc_1var_9occ/7,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/8,,SOLVED
ZipRewrite,list/concat_assoc_1var_9occ/9,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/0,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/1,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/10,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/11,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/12,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/13,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/14,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/15,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/16,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/17,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/18,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/19,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/2,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/20,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/21,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/22,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/23,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/24,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/25,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/26,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/27,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/28,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/29,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/3,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/30,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/31,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/32,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/33,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/34,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/35,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/36,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/37,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/38,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/39,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/4,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/40,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/41,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/42,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/43,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/44,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/45,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/46,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/47,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/48,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/49,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/5,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/6,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/7,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/8,,SOLVED
ZipRewrite,list/pref_1var_3_6occ/9,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/0,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/1,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/10,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/11,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/12,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/13,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/14,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/15,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/16,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/17,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/18,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/19,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/2,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/20,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/21,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/22,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/23,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/24,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/25,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/26,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/27,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/28,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/29,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/3,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/30,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/31,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/32,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/33,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/34,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/35,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/36,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/37,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/38,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/39,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/4,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/40,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/41,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/5,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/6,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/7,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/8,,SOLVED
ZipRewrite,list/pref_1var_2_6occ/9,,SOLVED
ZipRewrite,list/reverse_expressions/0,,FAILED
ZipRewrite,list/reverse_expressions/1,,FAILED
ZipRewrite,list/reverse_expressions/2,,SOLVED
ZipRewrite,list/reverse_expressions/3,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/0,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/1,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/10,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/11,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/12,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/13,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/2,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/3,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/4,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/5,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/6,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/7,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/8,,SOLVED
ZipRewrite,list/pref_1var_2_5occ/9,,SOLVED
ZipRewrite,list/pref_1var_1_2occ/0,,FAILED
ZipRewrite,list/pref_1var_5_7occ/0,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/1,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/10,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/11,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/12,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/13,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/14,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/15,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/16,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/17,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/18,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/19,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/2,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/20,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/21,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/22,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/23,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/24,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/25,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/26,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/27,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/28,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/29,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/3,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/30,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/31,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/32,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/33,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/34,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/35,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/36,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/37,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/38,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/39,,SOLVED
ZipRewrite,list/pref_1var_5_7occ/4,,SOLVED
